station_poi_desc_cd,line_name,transition_date,transition_hour,number_of_passenger
Bayrampaşa-Maltepe,M1,2024-09-06,16,567
Bayrampaşa-Maltepe,M1,2024-09-06,17,888
Bayrampaşa-Maltepe,M1,2024-09-06,18,1551
Bayrampaşa-Maltepe,M1,2024-09-06,19,1124
Bayrampaşa-Maltepe,M1,2024-09-06,20,533
Bayrampaşa-Maltepe,M1,2024-09-06,21,325
Bayrampaşa-Maltepe,M1,2024-09-06,22,307
Bayrampaşa-Maltepe,M1,2024-09-06,23,123
Bayrampaşa-Maltepe,M1,2024-09-07,0,13
Bayrampaşa-Maltepe,M1,2024-09-07,1,7
Bayrampaşa-Maltepe,M1,2024-09-07,2,1
Bayrampaşa-Maltepe,M1,2024-09-07,4,5
Bayrampaşa-Maltepe,M1,2024-09-07,5,27
Bayrampaşa-Maltepe,M1,2024-09-07,6,143
Bayrampaşa-Maltepe,M1,2024-09-07,7,281
Bayrampaşa-Maltepe,M1,2024-09-07,8,360
Bayrampaşa-Maltepe,M1,2024-09-07,9,257
Bayrampaşa-Maltepe,M1,2024-09-07,10,264
Bayrampaşa-Maltepe,M1,2024-09-07,11,326
Bayrampaşa-Maltepe,M1,2024-09-07,12,434
Bayrampaşa-Maltepe,M1,2024-09-07,13,774
Bayrampaşa-Maltepe,M1,2024-09-07,14,665
Bayrampaşa-Maltepe,M1,2024-09-07,15,668
Bayrampaşa-Maltepe,M1,2024-09-07,16,725
Bayrampaşa-Maltepe,M1,2024-09-07,17,734
Bayrampaşa-Maltepe,M1,2024-09-07,18,703
Bayrampaşa-Maltepe,M1,2024-09-07,19,542
Bayrampaşa-Maltepe,M1,2024-09-07,20,408
Bayrampaşa-Maltepe,M1,2024-09-07,21,306
Bayrampaşa-Maltepe,M1,2024-09-07,22,325
Bayrampaşa-Maltepe,M1,2024-09-07,23,114
Bayrampaşa-Maltepe,M1,2024-09-08,0,20
Bayrampaşa-Maltepe,M1,2024-09-08,1,7
Bayrampaşa-Maltepe,M1,2024-09-08,4,1
Bayrampaşa-Maltepe,M1,2024-09-08,5,12
Bayrampaşa-Maltepe,M1,2024-09-08,6,95
Bayrampaşa-Maltepe,M1,2024-09-08,7,123
Bayrampaşa-Maltepe,M1,2024-09-08,8,149
Bayrampaşa-Maltepe,M1,2024-09-08,9,130
Bayrampaşa-Maltepe,M1,2024-09-08,10,116
Bayrampaşa-Maltepe,M1,2024-09-08,11,173
Bayrampaşa-Maltepe,M1,2024-09-08,12,303
Bayrampaşa-Maltepe,M1,2024-09-08,13,345
Bayrampaşa-Maltepe,M1,2024-09-08,14,486
Bayrampaşa-Maltepe,M1,2024-09-08,15,525
Bayrampaşa-Maltepe,M1,2024-09-08,16,640
Bayrampaşa-Maltepe,M1,2024-09-08,17,537
Bayrampaşa-Maltepe,M1,2024-09-08,18,632
Bayrampaşa-Maltepe,M1,2024-09-08,19,519
Bayrampaşa-Maltepe,M1,2024-09-08,20,408
Bayrampaşa-Maltepe,M1,2024-09-08,21,348
Bayrampaşa-Maltepe,M1,2024-09-08,22,236
Bayrampaşa-Maltepe,M1,2024-09-08,23,88
Bayrampaşa-Maltepe,M1,2024-09-09,0,1
Bayrampaşa-Maltepe,M1,2024-09-09,5,8
Bayrampaşa-Maltepe,M1,2024-09-09,6,197
Bayrampaşa-Maltepe,M1,2024-09-09,7,498
Bayrampaşa-Maltepe,M1,2024-09-09,8,691
Bayrampaşa-Maltepe,M1,2024-09-09,9,486
Bayrampaşa-Maltepe,M1,2024-09-09,10,303
Bayrampaşa-Maltepe,M1,2024-09-09,11,311
Bayrampaşa-Maltepe,M1,2024-09-09,12,407
Bayrampaşa-Maltepe,M1,2024-09-09,13,444
Bayrampaşa-Maltepe,M1,2024-09-09,14,483
Bayrampaşa-Maltepe,M1,2024-09-09,15,745
Bağcılar Meydan,M1,2024-09-01,0,51
Bağcılar Meydan,M1,2024-09-01,1,11
Bağcılar Meydan,M1,2024-09-01,2,6
Bağcılar Meydan,M1,2024-09-01,3,5
Bağcılar Meydan,M1,2024-09-01,4,7
Bağcılar Meydan,M1,2024-09-01,5,35
Bağcılar Meydan,M1,2024-09-01,6,194
Bağcılar Meydan,M1,2024-09-01,7,302
Bağcılar Meydan,M1,2024-09-01,8,469
Bağcılar Meydan,M1,2024-09-01,9,375
Bağcılar Meydan,M1,2024-09-01,10,327
Bağcılar Meydan,M1,2024-09-01,11,319
Bağcılar Meydan,M1,2024-09-01,12,657
Bağcılar Meydan,M1,2024-09-01,13,789
Bağcılar Meydan,M1,2024-09-01,14,888
Bağcılar Meydan,M1,2024-09-01,15,995
Bağcılar Meydan,M1,2024-09-01,16,887
Bağcılar Meydan,M1,2024-09-01,17,863
Bağcılar Meydan,M1,2024-09-01,18,836
Bağcılar Meydan,M1,2024-09-01,19,722
Bağcılar Meydan,M1,2024-09-01,20,567
Bağcılar Meydan,M1,2024-09-01,21,454
Bağcılar Meydan,M1,2024-09-01,22,365
Bağcılar Meydan,M1,2024-09-01,23,219
Bağcılar Meydan,M1,2024-09-03,0,2
Bağcılar Meydan,M1,2024-09-04,0,3
Bağcılar Meydan,M1,2024-09-04,5,80
Bağcılar Meydan,M1,2024-09-04,6,648
Bağcılar Meydan,M1,2024-09-04,7,1759
Bağcılar Meydan,M1,2024-09-04,8,1508
Bağcılar Meydan,M1,2024-09-04,9,764
Bağcılar Meydan,M1,2024-09-04,10,556
Bağcılar Meydan,M1,2024-09-04,11,529
Bağcılar Meydan,M1,2024-09-04,12,714
Bağcılar Meydan,M1,2024-09-04,13,765
Bağcılar Meydan,M1,2024-09-04,14,800
Bağcılar Meydan,M1,2024-09-04,15,727
Bağcılar Meydan,M1,2024-09-04,16,776
Bağcılar Meydan,M1,2024-09-04,17,852
Bağcılar Meydan,M1,2024-09-04,18,916
Bağcılar Meydan,M1,2024-09-04,19,855
Bağcılar Meydan,M1,2024-09-04,20,628
Bağcılar Meydan,M1,2024-09-04,21,389
Bağcılar Meydan,M1,2024-09-04,22,372
Bağcılar Meydan,M1,2024-09-04,23,188
Bağcılar Meydan,M1,2024-09-05,0,3
Bağcılar Meydan,M1,2024-09-05,5,83
Bağcılar Meydan,M1,2024-09-05,6,608
Bağcılar Meydan,M1,2024-09-05,7,1737
Bağcılar Meydan,M1,2024-09-05,8,1538
Bağcılar Meydan,M1,2024-09-05,9,791
Bağcılar Meydan,M1,2024-09-05,10,595
Bağcılar Meydan,M1,2024-09-05,11,554
Bağcılar Meydan,M1,2024-09-05,12,691
Bağcılar Meydan,M1,2024-09-05,13,865
Bağcılar Meydan,M1,2024-09-05,14,799
Bağcılar Meydan,M1,2024-09-05,15,741
Bağcılar Meydan,M1,2024-09-05,16,755
Bağcılar Meydan,M1,2024-09-05,17,872
Bağcılar Meydan,M1,2024-09-05,18,885
Bağcılar Meydan,M1,2024-09-05,19,886
Bağcılar Meydan,M1,2024-09-05,20,588
Bağcılar Meydan,M1,2024-09-05,21,399
Bağcılar Meydan,M1,2024-09-05,22,392
Bağcılar Meydan,M1,2024-09-05,23,229
Bağcılar Meydan,M1,2024-09-06,0,10
Bağcılar Meydan,M1,2024-09-06,5,82
Bağcılar Meydan,M1,2024-09-06,6,620
Bağcılar Meydan,M1,2024-09-06,7,1642
Bağcılar Meydan,M1,2024-09-06,8,1457
Bağcılar Meydan,M1,2024-09-06,9,758
Bağcılar Meydan,M1,2024-09-06,10,588
Bağcılar Meydan,M1,2024-09-06,11,609
Bağcılar Meydan,M1,2024-09-06,12,715
Bağcılar Meydan,M1,2024-09-06,13,875
Bağcılar Meydan,M1,2024-09-06,14,970
Bağcılar Meydan,M1,2024-09-06,15,773
Bağcılar Meydan,M1,2024-09-06,16,834
Bağcılar Meydan,M1,2024-09-06,17,966
Bağcılar Meydan,M1,2024-09-06,18,971
Bağcılar Meydan,M1,2024-09-06,19,1046
Bağcılar Meydan,M1,2024-09-06,20,623
Bağcılar Meydan,M1,2024-09-06,21,491
Bağcılar Meydan,M1,2024-09-06,22,431
Bağcılar Meydan,M1,2024-09-06,23,228
Bağcılar Meydan,M1,2024-09-07,0,48
Bağcılar Meydan,M1,2024-09-07,1,4
Bağcılar Meydan,M1,2024-09-07,2,3
Bağcılar Meydan,M1,2024-09-07,3,1
Bağcılar Meydan,M1,2024-09-07,4,1
Bağcılar Meydan,M1,2024-09-07,5,74
Bağcılar Meydan,M1,2024-09-07,6,375
Bağcılar Meydan,M1,2024-09-07,7,903
Bağcılar Meydan,M1,2024-09-07,8,870
Bağcılar Meydan,M1,2024-09-07,9,657
Bağcılar Meydan,M1,2024-09-07,10,565
Bağcılar Meydan,M1,2024-09-07,11,694
Bağcılar Meydan,M1,2024-09-07,12,834
Bağcılar Meydan,M1,2024-09-07,13,1013
Bağcılar Meydan,M1,2024-09-07,14,1133
Bağcılar Meydan,M1,2024-09-07,15,1060
Bağcılar Meydan,M1,2024-09-07,16,946
Bağcılar Meydan,M1,2024-09-07,17,1104
Bağcılar Meydan,M1,2024-09-07,18,934
Bağcılar Meydan,M1,2024-09-07,19,893
Bağcılar Meydan,M1,2024-09-07,20,701
Bağcılar Meydan,M1,2024-09-07,21,498
Bağcılar Meydan,M1,2024-09-07,22,367
Bağcılar Meydan,M1,2024-09-07,23,307
Bağcılar Meydan,M1,2024-09-08,0,61
Bağcılar Meydan,M1,2024-09-08,1,10
Bağcılar Meydan,M1,2024-09-08,2,8
Bağcılar Meydan,M1,2024-09-08,3,3
Bağcılar Meydan,M1,2024-09-08,4,5
Bağcılar Meydan,M1,2024-09-08,5,38
Bağcılar Meydan,M1,2024-09-08,6,232
Bağcılar Meydan,M1,2024-09-08,7,301
Bağcılar Meydan,M1,2024-09-08,8,329
Bağcılar Meydan,M1,2024-09-08,9,342
Bağcılar Meydan,M1,2024-09-08,10,359
Bağcılar Meydan,M1,2024-09-08,11,354
Bağcılar Meydan,M1,2024-09-08,12,580
Bağcılar Meydan,M1,2024-09-08,13,864
Bağcılar Meydan,M1,2024-09-08,14,1028
Bağcılar Meydan,M1,2024-09-08,15,1040
Bağcılar Meydan,M1,2024-09-08,16,998
Bağcılar Meydan,M1,2024-09-08,17,991
Bağcılar Meydan,M1,2024-09-08,18,893
Bağcılar Meydan,M1,2024-09-08,19,826
Bağcılar Meydan,M1,2024-09-08,20,640
Bağcılar Meydan,M1,2024-09-08,21,405
Bağcılar Meydan,M1,2024-09-08,22,387
Bağcılar Meydan,M1,2024-09-08,23,192
Bağcılar Meydan,M1,2024-09-09,0,13
Bağcılar Meydan,M1,2024-09-09,5,99
Bağcılar Meydan,M1,2024-09-09,6,715
Bağcılar Meydan,M1,2024-09-09,7,1870
Bağcılar Meydan,M1,2024-09-09,8,2004
Bağcılar Meydan,M1,2024-09-09,9,1385
Bağcılar Meydan,M1,2024-09-09,10,623
Bağcılar Meydan,M1,2024-09-09,11,617
Bağcılar Meydan,M1,2024-09-09,12,830
Bağcılar Meydan,M1,2024-09-09,13,859
Bağcılar Meydan,M1,2024-09-09,14,852
Bağcılar Meydan,M1,2024-09-09,15,737
Bağlarbaşı,M5,2024-09-01,0,32
Bağlarbaşı,M5,2024-09-01,1,15
Bağlarbaşı,M5,2024-09-01,2,5
Bağlarbaşı,M5,2024-09-01,3,4
Bağlarbaşı,M5,2024-09-01,4,3
Bağlarbaşı,M5,2024-09-01,5,11
Bağlarbaşı,M5,2024-09-01,6,35
Bağlarbaşı,M5,2024-09-01,7,76
Bağlarbaşı,M5,2024-09-01,8,112
Bağlarbaşı,M5,2024-09-01,9,98
Bağlarbaşı,M5,2024-09-01,10,77
Bağlarbaşı,M5,2024-09-01,11,81
Bağlarbaşı,M5,2024-09-01,12,163
Bağlarbaşı,M5,2024-09-01,13,241
Bağlarbaşı,M5,2024-09-01,14,283
Bağlarbaşı,M5,2024-09-01,15,321
Bağlarbaşı,M5,2024-09-01,16,359
Bağlarbaşı,M5,2024-09-01,17,351
Bağlarbaşı,M5,2024-09-01,18,393
Bağlarbaşı,M5,2024-09-01,19,349
Bağlarbaşı,M5,2024-09-01,20,311
Bağlarbaşı,M5,2024-09-01,21,217
Bağlarbaşı,M5,2024-09-01,22,254
Bağlarbaşı,M5,2024-09-01,23,83
Bağlarbaşı,M5,2024-09-04,0,3
Bağlarbaşı,M5,2024-09-04,5,9
Bağlarbaşı,M5,2024-09-04,6,93
Bağlarbaşı,M5,2024-09-04,7,270
Bağlarbaşı,M5,2024-09-04,8,390
Bağlarbaşı,M5,2024-09-04,9,263
Bağlarbaşı,M5,2024-09-04,10,267
Bağlarbaşı,M5,2024-09-04,11,305
Bağlarbaşı,M5,2024-09-04,12,388
Bağlarbaşı,M5,2024-09-04,13,455
Bağlarbaşı,M5,2024-09-04,14,564
Bağlarbaşı,M5,2024-09-04,15,665
Bağlarbaşı,M5,2024-09-04,16,904
Bağlarbaşı,M5,2024-09-04,17,1106
Bağlarbaşı,M5,2024-09-04,18,1198
Bağlarbaşı,M5,2024-09-04,19,725
Bağlarbaşı,M5,2024-09-04,20,415
Bağlarbaşı,M5,2024-09-04,21,324
Bağlarbaşı,M5,2024-09-04,22,294
Bağlarbaşı,M5,2024-09-04,23,116
Bağlarbaşı,M5,2024-09-05,0,2
Bağlarbaşı,M5,2024-09-05,5,10
Bağlarbaşı,M5,2024-09-05,6,89
Bağlarbaşı,M5,2024-09-05,7,298
Bağlarbaşı,M5,2024-09-05,8,409
Bağlarbaşı,M5,2024-09-05,9,278
Bağlarbaşı,M5,2024-09-05,10,285
Bağlarbaşı,M5,2024-09-05,11,299
Bağlarbaşı,M5,2024-09-05,12,359
Bağlarbaşı,M5,2024-09-05,13,470
Bağlarbaşı,M5,2024-09-05,14,572
Bağlarbaşı,M5,2024-09-05,15,677
Bağlarbaşı,M5,2024-09-05,16,869
Bağlarbaşı,M5,2024-09-05,17,1078
Bağlarbaşı,M5,2024-09-05,18,1160
Bağlarbaşı,M5,2024-09-05,19,737
Bağlarbaşı,M5,2024-09-05,20,431
Bağlarbaşı,M5,2024-09-05,21,277
Bağlarbaşı,M5,2024-09-05,22,335
Bağlarbaşı,M5,2024-09-05,23,96
Bağlarbaşı,M5,2024-09-06,0,7
Bağlarbaşı,M5,2024-09-06,5,8
Bağlarbaşı,M5,2024-09-06,6,97
Bağlarbaşı,M5,2024-09-06,7,290
Bağlarbaşı,M5,2024-09-06,8,404
Bağlarbaşı,M5,2024-09-06,9,277
Bağlarbaşı,M5,2024-09-06,10,350
Bağlarbaşı,M5,2024-09-06,11,397
Bağlarbaşı,M5,2024-09-06,12,444
Bağlarbaşı,M5,2024-09-06,13,524
Bağlarbaşı,M5,2024-09-06,14,553
Bağlarbaşı,M5,2024-09-06,15,602
Bağlarbaşı,M5,2024-09-06,16,848
Bağlarbaşı,M5,2024-09-06,17,1133
Bağlarbaşı,M5,2024-09-06,18,1256
Bağlarbaşı,M5,2024-09-06,19,666
Bağlarbaşı,M5,2024-09-06,20,445
Bağlarbaşı,M5,2024-09-06,21,287
Bağlarbaşı,M5,2024-09-06,22,289
Bağlarbaşı,M5,2024-09-06,23,112
Bağlarbaşı,M5,2024-09-07,0,23
Bağlarbaşı,M5,2024-09-07,1,12
Bağlarbaşı,M5,2024-09-07,2,9
Bağlarbaşı,M5,2024-09-07,3,5
Bağlarbaşı,M5,2024-09-07,4,2
Bağlarbaşı,M5,2024-09-07,5,6
Bağlarbaşı,M5,2024-09-07,6,45
Bağlarbaşı,M5,2024-09-07,7,129
Bağlarbaşı,M5,2024-09-07,8,167
Bağlarbaşı,M5,2024-09-07,9,155
Bağlarbaşı,M5,2024-09-07,10,180
Bağlarbaşı,M5,2024-09-07,11,195
Bağlarbaşı,M5,2024-09-07,12,319
Bağlarbaşı,M5,2024-09-07,13,424
Bağlarbaşı,M5,2024-09-07,14,463
Bağlarbaşı,M5,2024-09-07,15,544
Bağlarbaşı,M5,2024-09-07,16,578
Bağlarbaşı,M5,2024-09-07,17,642
Bağlarbaşı,M5,2024-09-07,18,569
Bağlarbaşı,M5,2024-09-07,19,555
Bağlarbaşı,M5,2024-09-07,20,395
Bağlarbaşı,M5,2024-09-07,21,294
Bağlarbaşı,M5,2024-09-07,22,308
Bağlarbaşı,M5,2024-09-07,23,129
Bağlarbaşı,M5,2024-09-08,0,29
Bağlarbaşı,M5,2024-09-08,1,12
Bağlarbaşı,M5,2024-09-08,2,4
Bağlarbaşı,M5,2024-09-08,3,5
Bağlarbaşı,M5,2024-09-08,4,2
Bağlarbaşı,M5,2024-09-08,5,6
Bağlarbaşı,M5,2024-09-08,6,24
Bağlarbaşı,M5,2024-09-08,7,67
Bağlarbaşı,M5,2024-09-08,8,101
Bağlarbaşı,M5,2024-09-08,9,94
Bağlarbaşı,M5,2024-09-08,10,96
Bağlarbaşı,M5,2024-09-08,11,150
Bağlarbaşı,M5,2024-09-08,12,186
Bağlarbaşı,M5,2024-09-08,13,256
Bağlarbaşı,M5,2024-09-08,14,281
Bağlarbaşı,M5,2024-09-08,15,357
Bağlarbaşı,M5,2024-09-08,16,370
Bağlarbaşı,M5,2024-09-08,17,448
Bağlarbaşı,M5,2024-09-08,18,446
Bağlarbaşı,M5,2024-09-08,19,421
Bağlarbaşı,M5,2024-09-08,20,315
Bağlarbaşı,M5,2024-09-08,21,272
Bağlarbaşı,M5,2024-09-08,22,261
Bağlarbaşı,M5,2024-09-08,23,84
Bağlarbaşı,M5,2024-09-09,0,2
Bağlarbaşı,M5,2024-09-09,5,15
Bağlarbaşı,M5,2024-09-09,6,98
Bağlarbaşı,M5,2024-09-09,7,341
Bağlarbaşı,M5,2024-09-09,8,511
Bağlarbaşı,M5,2024-09-09,9,442
Bağlarbaşı,M5,2024-09-09,10,361
Bağlarbaşı,M5,2024-09-09,11,379
Bağlarbaşı,M5,2024-09-09,12,392
Bağlarbaşı,M5,2024-09-09,13,531
Bağlarbaşı,M5,2024-09-09,14,675
Bağlarbaşı,M5,2024-09-09,15,1898
Başak Konutları,M3,2024-09-01,0,6
Başak Konutları,M3,2024-09-01,5,6
Başak Konutları,M3,2024-09-01,6,43
Başak Konutları,M3,2024-09-01,7,99
Başak Konutları,M3,2024-09-01,8,88
Başak Konutları,M3,2024-09-01,9,75
Başak Konutları,M3,2024-09-01,10,86
Başak Konutları,M3,2024-09-01,11,71
Başak Konutları,M3,2024-09-01,12,117
Başak Konutları,M3,2024-09-01,13,139
Başak Konutları,M3,2024-09-01,14,185
Başak Konutları,M3,2024-09-01,15,180
Başak Konutları,M3,2024-09-01,16,176
Başak Konutları,M3,2024-09-01,17,179
Başak Konutları,M3,2024-09-01,18,157
Başak Konutları,M3,2024-09-01,19,168
Başak Konutları,M3,2024-09-01,20,132
Başak Konutları,M3,2024-09-01,21,124
Başak Konutları,M3,2024-09-01,22,113
Başak Konutları,M3,2024-09-01,23,86
Başak Konutları,M3,2024-09-04,0,8
Başak Konutları,M3,2024-09-04,5,16
Başak Konutları,M3,2024-09-04,6,114
Başak Konutları,M3,2024-09-04,7,359
Başak Konutları,M3,2024-09-04,8,368
Başak Konutları,M3,2024-09-04,9,224
Başak Konutları,M3,2024-09-04,10,144
Başak Konutları,M3,2024-09-04,11,192
Başak Konutları,M3,2024-09-04,12,217
Başak Konutları,M3,2024-09-04,13,265
Başak Konutları,M3,2024-09-04,14,297
Başak Konutları,M3,2024-09-04,15,320
Başak Konutları,M3,2024-09-04,16,332
Başak Konutları,M3,2024-09-04,17,770
Başak Konutları,M3,2024-09-04,18,1192
Başak Konutları,M3,2024-09-04,19,590
Başak Konutları,M3,2024-09-04,20,233
Başak Konutları,M3,2024-09-04,21,152
Başak Konutları,M3,2024-09-04,22,128
Başak Konutları,M3,2024-09-04,23,101
Başak Konutları,M3,2024-09-05,0,2
Başak Konutları,M3,2024-09-05,5,18
Başak Konutları,M3,2024-09-05,6,118
Başak Konutları,M3,2024-09-05,7,353
Başak Konutları,M3,2024-09-05,8,369
Başak Konutları,M3,2024-09-05,9,211
Başak Konutları,M3,2024-09-05,10,203
Başak Konutları,M3,2024-09-05,11,168
Başak Konutları,M3,2024-09-05,12,272
Başak Konutları,M3,2024-09-05,13,253
Başak Konutları,M3,2024-09-05,14,285
Başak Konutları,M3,2024-09-05,15,306
Başak Konutları,M3,2024-09-05,16,326
Başak Konutları,M3,2024-09-05,17,832
Başak Konutları,M3,2024-09-05,18,1217
Başak Konutları,M3,2024-09-05,19,580
Başak Konutları,M3,2024-09-05,20,243
Başak Konutları,M3,2024-09-05,21,182
Başak Konutları,M3,2024-09-05,22,158
Başak Konutları,M3,2024-09-05,23,91
Başak Konutları,M3,2024-09-06,0,4
Başak Konutları,M3,2024-09-06,5,21
Başak Konutları,M3,2024-09-06,6,130
Başak Konutları,M3,2024-09-06,7,340
Başak Konutları,M3,2024-09-06,8,381
Başak Konutları,M3,2024-09-06,9,199
Başak Konutları,M3,2024-09-06,10,180
Başak Konutları,M3,2024-09-06,11,171
Başak Konutları,M3,2024-09-06,12,218
Başak Konutları,M3,2024-09-06,13,264
Başak Konutları,M3,2024-09-06,14,268
Başak Konutları,M3,2024-09-06,15,438
Başak Konutları,M3,2024-09-06,16,341
Başak Konutları,M3,2024-09-06,17,752
Başak Konutları,M3,2024-09-06,18,1131
Başak Konutları,M3,2024-09-06,19,629
Başak Konutları,M3,2024-09-06,20,241
Başak Konutları,M3,2024-09-06,21,150
Başak Konutları,M3,2024-09-06,22,144
Başak Konutları,M3,2024-09-06,23,97
Başak Konutları,M3,2024-09-07,0,4
Başak Konutları,M3,2024-09-07,5,10
Başak Konutları,M3,2024-09-07,6,62
Başak Konutları,M3,2024-09-07,7,175
Başak Konutları,M3,2024-09-07,8,260
Başak Konutları,M3,2024-09-07,9,178
Başak Konutları,M3,2024-09-07,10,133
Başak Konutları,M3,2024-09-07,11,144
Başak Konutları,M3,2024-09-07,12,316
Başak Konutları,M3,2024-09-07,13,434
Başak Konutları,M3,2024-09-07,14,391
Başak Konutları,M3,2024-09-07,15,401
Başak Konutları,M3,2024-09-07,16,405
Başak Konutları,M3,2024-09-07,17,331
Başak Konutları,M3,2024-09-07,18,335
Başak Konutları,M3,2024-09-07,19,289
Başak Konutları,M3,2024-09-07,20,191
Başak Konutları,M3,2024-09-07,21,137
Başak Konutları,M3,2024-09-07,22,125
Başak Konutları,M3,2024-09-07,23,94
Başak Konutları,M3,2024-09-08,0,5
Başak Konutları,M3,2024-09-08,5,10
Başak Konutları,M3,2024-09-08,6,35
Başak Konutları,M3,2024-09-08,7,88
Başak Konutları,M3,2024-09-08,8,96
Başak Konutları,M3,2024-09-08,9,76
Başak Konutları,M3,2024-09-08,10,75
Başak Konutları,M3,2024-09-08,11,96
Başak Konutları,M3,2024-09-08,12,133
Başak Konutları,M3,2024-09-08,13,188
Başak Konutları,M3,2024-09-08,14,188
Başak Konutları,M3,2024-09-08,15,180
Başak Konutları,M3,2024-09-08,16,199
Başak Konutları,M3,2024-09-08,17,194
Başak Konutları,M3,2024-09-08,18,216
Başak Konutları,M3,2024-09-08,19,207
Başak Konutları,M3,2024-09-08,20,156
Başak Konutları,M3,2024-09-08,21,141
Başak Konutları,M3,2024-09-08,22,126
Başak Konutları,M3,2024-09-08,23,77
Başak Konutları,M3,2024-09-09,0,5
Başak Konutları,M3,2024-09-09,5,13
Başak Konutları,M3,2024-09-09,6,128
Başak Konutları,M3,2024-09-09,7,420
Başak Konutları,M3,2024-09-09,8,447
Başak Konutları,M3,2024-09-09,9,349
Başak Konutları,M3,2024-09-09,10,217
Başak Konutları,M3,2024-09-09,11,198
Başak Konutları,M3,2024-09-09,12,250
Başak Konutları,M3,2024-09-09,13,218
Başak Konutları,M3,2024-09-09,14,258
Başak Konutları,M3,2024-09-09,15,586
Başakşehir-Metrokent,M3,2024-09-01,0,6
Başakşehir-Metrokent,M3,2024-09-01,5,9
Başakşehir-Metrokent,M3,2024-09-01,6,54
Başakşehir-Metrokent,M3,2024-09-01,7,98
Başakşehir-Metrokent,M3,2024-09-01,8,150
Başakşehir-Metrokent,M3,2024-09-01,9,96
Başakşehir-Metrokent,M3,2024-09-01,10,118
Başakşehir-Metrokent,M3,2024-09-01,11,104
Başakşehir-Metrokent,M3,2024-09-01,12,172
Başakşehir-Metrokent,M3,2024-09-01,13,244
Başakşehir-Metrokent,M3,2024-09-01,14,251
Başakşehir-Metrokent,M3,2024-09-01,15,212
Başakşehir-Metrokent,M3,2024-09-01,16,254
Başakşehir-Metrokent,M3,2024-09-01,17,222
Başakşehir-Metrokent,M3,2024-09-01,18,207
Başakşehir-Metrokent,M3,2024-09-01,19,222
Başakşehir-Metrokent,M3,2024-09-01,20,176
Başakşehir-Metrokent,M3,2024-09-01,21,301
Başakşehir-Metrokent,M3,2024-09-01,22,226
Başakşehir-Metrokent,M3,2024-09-01,23,95
Başakşehir-Metrokent,M3,2024-09-04,0,3
Başakşehir-Metrokent,M3,2024-09-04,5,14
Başakşehir-Metrokent,M3,2024-09-04,6,139
Başakşehir-Metrokent,M3,2024-09-04,7,439
Başakşehir-Metrokent,M3,2024-09-04,8,429
Başakşehir-Metrokent,M3,2024-09-04,9,288
Başakşehir-Metrokent,M3,2024-09-04,10,272
Başakşehir-Metrokent,M3,2024-09-04,11,271
Başakşehir-Metrokent,M3,2024-09-04,12,323
Başakşehir-Metrokent,M3,2024-09-04,13,334
Başakşehir-Metrokent,M3,2024-09-04,14,304
Başakşehir-Metrokent,M3,2024-09-04,15,291
Başakşehir-Metrokent,M3,2024-09-04,16,428
Başakşehir-Metrokent,M3,2024-09-04,17,531
Başakşehir-Metrokent,M3,2024-09-04,18,394
Başakşehir-Metrokent,M3,2024-09-04,19,323
Başakşehir-Metrokent,M3,2024-09-04,20,190
Başakşehir-Metrokent,M3,2024-09-04,21,180
Başakşehir-Metrokent,M3,2024-09-04,22,156
Başakşehir-Metrokent,M3,2024-09-04,23,91
Başakşehir-Metrokent,M3,2024-09-05,0,9
Başakşehir-Metrokent,M3,2024-09-05,5,13
Başakşehir-Metrokent,M3,2024-09-05,6,107
Başakşehir-Metrokent,M3,2024-09-05,7,442
Başakşehir-Metrokent,M3,2024-09-05,8,459
Başakşehir-Metrokent,M3,2024-09-05,9,321
Başakşehir-Metrokent,M3,2024-09-05,10,248
Başakşehir-Metrokent,M3,2024-09-05,11,281
Başakşehir-Metrokent,M3,2024-09-05,12,298
Başakşehir-Metrokent,M3,2024-09-05,13,300
Başakşehir-Metrokent,M3,2024-09-05,14,317
Başakşehir-Metrokent,M3,2024-09-05,15,349
Başakşehir-Metrokent,M3,2024-09-05,16,401
Başakşehir-Metrokent,M3,2024-09-05,17,482
Başakşehir-Metrokent,M3,2024-09-05,18,433
Başakşehir-Metrokent,M3,2024-09-05,19,295
Başakşehir-Metrokent,M3,2024-09-05,20,239
Başakşehir-Metrokent,M3,2024-09-05,21,235
Başakşehir-Metrokent,M3,2024-09-05,22,130
Başakşehir-Metrokent,M3,2024-09-05,23,96
Başakşehir-Metrokent,M3,2024-09-06,0,1
Başakşehir-Metrokent,M3,2024-09-06,5,12
Başakşehir-Metrokent,M3,2024-09-06,6,113
Başakşehir-Metrokent,M3,2024-09-06,7,438
Başakşehir-Metrokent,M3,2024-09-06,8,394
Başakşehir-Metrokent,M3,2024-09-06,9,297
Başakşehir-Metrokent,M3,2024-09-06,10,254
Başakşehir-Metrokent,M3,2024-09-06,11,313
Başakşehir-Metrokent,M3,2024-09-06,12,316
Başakşehir-Metrokent,M3,2024-09-06,13,283
Başakşehir-Metrokent,M3,2024-09-06,14,312
Başakşehir-Metrokent,M3,2024-09-06,15,393
Başakşehir-Metrokent,M3,2024-09-06,16,358
Başakşehir-Metrokent,M3,2024-09-06,17,524
Başakşehir-Metrokent,M3,2024-09-06,18,465
Başakşehir-Metrokent,M3,2024-09-06,19,323
