Line,Station,Direction,transition_date,transition_hour,number_of_passenger,RemainingCapacity
M9,Masko,Ataköy to Olimpiyat,2024-09-04,19,601,0.0
M9,İkitelli Sanayi,Ataköy to Olimpiyat,2024-09-04,19,423,0.0
M9,Ziya Gökalp Mahallesi,Ataköy to Olimpiyat,2024-09-04,19,351,0.0
M9,Olimpiyat,Ataköy to Olimpiyat,2024-09-04,19,191,240.0
M9,Olimpiyat,Olimpiyat to Ataköy,2024-09-04,19,191,240.0
M9,Ziya Gökalp Mahallesi,Olimpiyat to Ataköy,2024-09-04,19,351,49.0
M9,İkitelli Sanayi,Olimpiyat to Ataköy,2024-09-04,19,423,0.0
M9,Masko,Olimpiyat to Ataköy,2024-09-04,19,601,0.0
M9,Bahariye,Olimpiyat to Ataköy,2024-09-04,19,251,0.0
M9,Atatürk Mahallesi,Olimpiyat to Ataköy,2024-09-04,19,0,0.0
M9,Halkalı Caddesi,Olimpiyat to Ataköy,2024-09-04,19,0,52.8
M9,15 Temmuz,Olimpiyat to Ataköy,2024-09-04,19,173,93.98
M9,Doğu Sanayi,Olimpiyat to Ataköy,2024-09-04,19,246,0.0
M9,29 Ekim - Cumhuriyet,Olimpiyat to Ataköy,2024-09-04,19,0,0.0
M9,Çobançeşme,Olimpiyat to Ataköy,2024-09-04,19,141,52.8
M9,Yenibosna,Olimpiyat to Ataköy,2024-09-04,19,629,0.0
M9,Ataköy,Olimpiyat to Ataköy,2024-09-04,19,395,240.0
M9,Ataköy,Ataköy to Olimpiyat,2024-09-04,20,153,240.0
M9,Yenibosna,Ataköy to Olimpiyat,2024-09-04,20,323,87.0
M9,Çobançeşme,Ataköy to Olimpiyat,2024-09-04,20,33,0.0
M9,29 Ekim - Cumhuriyet,Ataköy to Olimpiyat,2024-09-04,20,0,19.8
M9,Doğu Sanayi,Ataköy to Olimpiyat,2024-09-04,20,92,68.24
M9,15 Temmuz,Ataköy to Olimpiyat,2024-09-04,20,102,14.03
M9,Halkalı Caddesi,Ataköy to Olimpiyat,2024-09-04,20,0,0.0
M9,Atatürk Mahallesi,Ataköy to Olimpiyat,2024-09-04,20,0,52.8
M9,Bahariye,Ataköy to Olimpiyat,2024-09-04,20,124,93.98
M9,Masko,Ataköy to Olimpiyat,2024-09-04,20,555,2.11
M9,İkitelli Sanayi,Ataköy to Olimpiyat,2024-09-04,20,155,0.0
M9,Ziya Gökalp Mahallesi,Ataköy to Olimpiyat,2024-09-04,20,122,0.0
M9,Olimpiyat,Ataköy to Olimpiyat,2024-09-04,20,125,240.0
M9,Olimpiyat,Olimpiyat to Ataköy,2024-09-04,20,125,240.0
M9,Ziya Gökalp Mahallesi,Olimpiyat to Ataköy,2024-09-04,20,122,115.0
M9,İkitelli Sanayi,Olimpiyat to Ataköy,2024-09-04,20,155,20.5
M9,Masko,Olimpiyat to Ataköy,2024-09-04,20,555,0.0
M9,Bahariye,Olimpiyat to Ataköy,2024-09-04,20,124,0.0
M9,Atatürk Mahallesi,Olimpiyat to Ataköy,2024-09-04,20,0,0.0
M9,Halkalı Caddesi,Olimpiyat to Ataköy,2024-09-04,20,0,52.8
M9,15 Temmuz,Olimpiyat to Ataköy,2024-09-04,20,102,93.98
M9,Doğu Sanayi,Olimpiyat to Ataköy,2024-09-04,20,92,24.11
M9,29 Ekim - Cumhuriyet,Olimpiyat to Ataköy,2024-09-04,20,0,0.0
M9,Çobançeşme,Olimpiyat to Ataköy,2024-09-04,20,33,52.8
M9,Yenibosna,Olimpiyat to Ataköy,2024-09-04,20,323,60.98
M9,Ataköy,Olimpiyat to Ataköy,2024-09-04,20,153,240.0
M9,Ataköy,Ataköy to Olimpiyat,2024-09-04,21,153,240.0
M9,Yenibosna,Ataköy to Olimpiyat,2024-09-04,21,213,87.0
M9,Çobançeşme,Ataköy to Olimpiyat,2024-09-04,21,35,0.0
M9,29 Ekim - Cumhuriyet,Ataköy to Olimpiyat,2024-09-04,21,0,17.8
M9,Doğu Sanayi,Ataköy to Olimpiyat,2024-09-04,21,110,66.68
M9,15 Temmuz,Ataköy to Olimpiyat,2024-09-04,21,55,0.0
M9,Halkalı Caddesi,Ataköy to Olimpiyat,2024-09-04,21,0,0.0
M9,Atatürk Mahallesi,Ataköy to Olimpiyat,2024-09-04,21,0,52.8
M9,Bahariye,Ataköy to Olimpiyat,2024-09-04,21,78,93.98
M9,Masko,Ataköy to Olimpiyat,2024-09-04,21,452,48.11
M9,İkitelli Sanayi,Ataköy to Olimpiyat,2024-09-04,21,50,0.0
M9,Ziya Gökalp Mahallesi,Ataköy to Olimpiyat,2024-09-04,21,80,2.8
M9,Olimpiyat,Ataköy to Olimpiyat,2024-09-04,21,69,240.0
M9,Olimpiyat,Olimpiyat to Ataköy,2024-09-04,21,69,240.0
M9,Ziya Gökalp Mahallesi,Olimpiyat to Ataköy,2024-09-04,21,80,171.0
M9,İkitelli Sanayi,Olimpiyat to Ataköy,2024-09-04,21,50,106.18
M9,Masko,Olimpiyat to Ataköy,2024-09-04,21,452,85.62
M9,Bahariye,Olimpiyat to Ataköy,2024-09-04,21,78,0.0
M9,Atatürk Mahallesi,Olimpiyat to Ataköy,2024-09-04,21,0,0.0
M9,Halkalı Caddesi,Olimpiyat to Ataköy,2024-09-04,21,0,52.8
M9,15 Temmuz,Olimpiyat to Ataköy,2024-09-04,21,55,93.98
M9,Doğu Sanayi,Olimpiyat to Ataköy,2024-09-04,21,110,71.11
M9,29 Ekim - Cumhuriyet,Olimpiyat to Ataköy,2024-09-04,21,0,0.0
M9,Çobançeşme,Olimpiyat to Ataköy,2024-09-04,21,35,52.8
M9,Yenibosna,Olimpiyat to Ataköy,2024-09-04,21,213,58.98
M9,Ataköy,Olimpiyat to Ataköy,2024-09-04,21,153,240.0
M9,Ataköy,Ataköy to Olimpiyat,2024-09-04,22,159,240.0
M9,Yenibosna,Ataköy to Olimpiyat,2024-09-04,22,182,81.0
M9,Çobançeşme,Ataköy to Olimpiyat,2024-09-04,22,28,0.0
M9,29 Ekim - Cumhuriyet,Ataköy to Olimpiyat,2024-09-04,22,0,24.8
M9,Doğu Sanayi,Ataköy to Olimpiyat,2024-09-04,22,106,72.14
M9,15 Temmuz,Ataköy to Olimpiyat,2024-09-04,22,35,3.07
M9,Halkalı Caddesi,Ataköy to Olimpiyat,2024-09-04,22,0,20.2
M9,Atatürk Mahallesi,Ataköy to Olimpiyat,2024-09-04,22,0,68.55
M9,Bahariye,Ataköy to Olimpiyat,2024-09-04,22,60,106.27
M9,Masko,Ataköy to Olimpiyat,2024-09-04,22,710,75.69
M9,İkitelli Sanayi,Ataköy to Olimpiyat,2024-09-04,22,61,0.0
M9,Ziya Gökalp Mahallesi,Ataköy to Olimpiyat,2024-09-04,22,79,0.0
M9,Olimpiyat,Ataköy to Olimpiyat,2024-09-04,22,53,240.0
M9,Olimpiyat,Olimpiyat to Ataköy,2024-09-04,22,53,240.0
M9,Ziya Gökalp Mahallesi,Olimpiyat to Ataköy,2024-09-04,22,79,187.0
M9,İkitelli Sanayi,Olimpiyat to Ataköy,2024-09-04,22,61,119.66
M9,Masko,Olimpiyat to Ataköy,2024-09-04,22,710,85.13
M9,Bahariye,Olimpiyat to Ataköy,2024-09-04,22,60,0.0
M9,Atatürk Mahallesi,Olimpiyat to Ataköy,2024-09-04,22,0,0.0
M9,Halkalı Caddesi,Olimpiyat to Ataköy,2024-09-04,22,0,52.8
M9,15 Temmuz,Olimpiyat to Ataköy,2024-09-04,22,35,93.98
M9,Doğu Sanayi,Olimpiyat to Ataköy,2024-09-04,22,106,91.11
M9,29 Ekim - Cumhuriyet,Olimpiyat to Ataköy,2024-09-04,22,0,17.86
M9,Çobançeşme,Olimpiyat to Ataköy,2024-09-04,22,28,66.73
M9,Yenibosna,Olimpiyat to Ataköy,2024-09-04,22,182,76.85
M9,Ataköy,Olimpiyat to Ataköy,2024-09-04,22,159,240.0
M9,Ataköy,Ataköy to Olimpiyat,2024-09-04,23,147,240.0
M9,Yenibosna,Ataköy to Olimpiyat,2024-09-04,23,137,93.0
M9,Çobançeşme,Ataköy to Olimpiyat,2024-09-04,23,11,22.15
M9,29 Ekim - Cumhuriyet,Ataköy to Olimpiyat,2024-09-04,23,0,59.08
M9,Doğu Sanayi,Ataköy to Olimpiyat,2024-09-04,23,27,98.88
M9,15 Temmuz,Ataköy to Olimpiyat,2024-09-04,23,22,102.93
M9,Halkalı Caddesi,Ataköy to Olimpiyat,2024-09-04,23,0,111.08
M9,Atatürk Mahallesi,Ataköy to Olimpiyat,2024-09-04,23,0,139.44
M9,Bahariye,Ataköy to Olimpiyat,2024-09-04,23,37,161.57
M9,Masko,Ataköy to Olimpiyat,2024-09-04,23,85,141.82
M9,İkitelli Sanayi,Ataköy to Olimpiyat,2024-09-04,23,21,78.42
M9,Ziya Gökalp Mahallesi,Ataköy to Olimpiyat,2024-09-04,23,35,92.97
M9,Olimpiyat,Ataköy to Olimpiyat,2024-09-04,23,37,240.0
M9,Olimpiyat,Olimpiyat to Ataköy,2024-09-04,23,37,240.0
M9,Ziya Gökalp Mahallesi,Olimpiyat to Ataköy,2024-09-04,23,35,203.0
M9,İkitelli Sanayi,Olimpiyat to Ataköy,2024-09-04,23,21,176.14
M9,Masko,Olimpiyat to Ataköy,2024-09-04,23,85,169.19
M9,Bahariye,Olimpiyat to Ataköy,2024-09-04,23,37,99.77
M9,Atatürk Mahallesi,Olimpiyat to Ataköy,2024-09-04,23,0,93.62
M9,Halkalı Caddesi,Olimpiyat to Ataköy,2024-09-04,23,0,125.82
M9,15 Temmuz,Olimpiyat to Ataköy,2024-09-04,23,22,150.94
M9,Doğu Sanayi,Olimpiyat to Ataköy,2024-09-04,23,27,148.53
M9,29 Ekim - Cumhuriyet,Olimpiyat to Ataköy,2024-09-04,23,0,141.66
M9,Çobançeşme,Olimpiyat to Ataköy,2024-09-04,23,11,163.29
M9,Yenibosna,Olimpiyat to Ataköy,2024-09-04,23,137,169.17
M9,Ataköy,Olimpiyat to Ataköy,2024-09-04,23,147,240.0
M9,Ataköy,Ataköy to Olimpiyat,2024-09-05,0,1,240.0
M9,Yenibosna,Ataköy to Olimpiyat,2024-09-05,0,2,239.0
M9,Çobançeşme,Ataköy to Olimpiyat,2024-09-05,0,0,237.45
M9,29 Ekim - Cumhuriyet,Ataköy to Olimpiyat,2024-09-05,0,0,238.01
M9,Doğu Sanayi,Ataköy to Olimpiyat,2024-09-05,0,2,238.45
M9,15 Temmuz,Ataköy to Olimpiyat,2024-09-05,0,1,236.79
M9,Halkalı Caddesi,Ataköy to Olimpiyat,2024-09-05,0,0,236.5
M9,Atatürk Mahallesi,Ataköy to Olimpiyat,2024-09-05,0,0,237.27
M9,Bahariye,Ataköy to Olimpiyat,2024-09-05,0,0,237.87
M9,Masko,Ataköy to Olimpiyat,2024-09-05,0,5,238.34
M9,İkitelli Sanayi,Ataköy to Olimpiyat,2024-09-05,0,0,233.7
M9,Ziya Gökalp Mahallesi,Ataköy to Olimpiyat,2024-09-05,0,0,235.09
M9,Olimpiyat,Ataköy to Olimpiyat,2024-09-05,0,0,240.0
M9,Olimpiyat,Olimpiyat to Ataköy,2024-09-05,0,0,240.0
M9,Ziya Gökalp Mahallesi,Olimpiyat to Ataköy,2024-09-05,0,0,240.0
M9,İkitelli Sanayi,Olimpiyat to Ataköy,2024-09-05,0,0,240.0
M9,Masko,Olimpiyat to Ataköy,2024-09-05,0,5,240.0
M9,Bahariye,Olimpiyat to Ataköy,2024-09-05,0,0,235.0
M9,Atatürk Mahallesi,Olimpiyat to Ataköy,2024-09-05,0,0,236.1
M9,Halkalı Caddesi,Olimpiyat to Ataköy,2024-09-05,0,0,236.96
M9,15 Temmuz,Olimpiyat to Ataköy,2024-09-05,0,1,237.63
M9,Doğu Sanayi,Olimpiyat to Ataköy,2024-09-05,0,2,237.15
M9,29 Ekim - Cumhuriyet,Olimpiyat to Ataköy,2024-09-05,0,0,235.78
M9,Çobançeşme,Olimpiyat to Ataköy,2024-09-05,0,0,236.71
M9,Yenibosna,Olimpiyat to Ataköy,2024-09-05,0,2,237.43
M9,Ataköy,Olimpiyat to Ataköy,2024-09-05,0,1,240.0
M9,Ataköy,Ataköy to Olimpiyat,2024-09-05,5,1,240.0
M9,Yenibosna,Ataköy to Olimpiyat,2024-09-05,5,24,239.0
M9,Çobançeşme,Ataköy to Olimpiyat,2024-09-05,5,1,215.45
M9,29 Ekim - Cumhuriyet,Ataköy to Olimpiyat,2024-09-05,5,0,219.85
M9,Doğu Sanayi,Ataköy to Olimpiyat,2024-09-05,5,9,224.28
M9,15 Temmuz,Ataköy to Olimpiyat,2024-09-05,5,4,218.74
M9,Halkalı Caddesi,Ataköy to Olimpiyat,2024-09-05,5,0,219.42
M9,Atatürk Mahallesi,Ataköy to Olimpiyat,2024-09-05,5,0,223.95
M9,Bahariye,Ataköy to Olimpiyat,2024-09-05,5,35,227.48
M9,Masko,Ataköy to Olimpiyat,2024-09-05,5,3,195.23
M9,İkitelli Sanayi,Ataköy to Olimpiyat,2024-09-05,5,3,202.08
M9,Ziya Gökalp Mahallesi,Ataköy to Olimpiyat,2024-09-05,5,14,207.42
M9,Olimpiyat,Ataköy to Olimpiyat,2024-09-05,5,23,240.0
M9,Olimpiyat,Olimpiyat to Ataköy,2024-09-05,5,23,240.0
M9,Ziya Gökalp Mahallesi,Olimpiyat to Ataköy,2024-09-05,5,14,217.0
M9,İkitelli Sanayi,Olimpiyat to Ataköy,2024-09-05,5,3,208.06
M9,Masko,Olimpiyat to Ataköy,2024-09-05,5,3,212.09
M9,Bahariye,Olimpiyat to Ataköy,2024-09-05,5,35,215.23
M9,Atatürk Mahallesi,Olimpiyat to Ataköy,2024-09-05,5,0,185.68
M9,Halkalı Caddesi,Olimpiyat to Ataköy,2024-09-05,5,0,197.63
M9,15 Temmuz,Olimpiyat to Ataköy,2024-09-05,5,4,206.95
M9,Doğu Sanayi,Olimpiyat to Ataköy,2024-09-05,5,9,210.22
M9,29 Ekim - Cumhuriyet,Olimpiyat to Ataköy,2024-09-05,5,0,207.77
M9,Çobançeşme,Olimpiyat to Ataköy,2024-09-05,5,1,214.86
M9,Yenibosna,Olimpiyat to Ataköy,2024-09-05,5,24,219.39
M9,Ataköy,Olimpiyat to Ataköy,2024-09-05,5,1,240.0
M9,Ataköy,Ataköy to Olimpiyat,2024-09-05,6,97,240.0
M9,Yenibosna,Ataköy to Olimpiyat,2024-09-05,6,251,143.0
M9,Çobançeşme,Ataköy to Olimpiyat,2024-09-05,6,45,0.0
M9,29 Ekim - Cumhuriyet,Ataköy to Olimpiyat,2024-09-05,6,0,7.8
M9,Doğu Sanayi,Ataköy to Olimpiyat,2024-09-05,6,57,58.88
M9,15 Temmuz,Ataköy to Olimpiyat,2024-09-05,6,120,41.73
M9,Halkalı Caddesi,Ataköy to Olimpiyat,2024-09-05,6,0,0.0
M9,Atatürk Mahallesi,Ataköy to Olimpiyat,2024-09-05,6,0,52.8
M9,Bahariye,Ataköy to Olimpiyat,2024-09-05,6,262,93.98
M9,Masko,Ataköy to Olimpiyat,2024-09-05,6,23,0.0
M9,İkitelli Sanayi,Ataköy to Olimpiyat,2024-09-05,6,15,29.8
M9,Ziya Gökalp Mahallesi,Ataköy to Olimpiyat,2024-09-05,6,92,61.04
M9,Olimpiyat,Ataköy to Olimpiyat,2024-09-05,6,610,240.0
M9,Olimpiyat,Olimpiyat to Ataköy,2024-09-05,6,610,240.0
M9,Ziya Gökalp Mahallesi,Olimpiyat to Ataköy,2024-09-05,6,92,0.0
M9,İkitelli Sanayi,Olimpiyat to Ataköy,2024-09-05,6,15,0.0
M9,Masko,Olimpiyat to Ataköy,2024-09-05,6,23,37.8
M9,Bahariye,Olimpiyat to Ataköy,2024-09-05,6,262,59.28
M9,Atatürk Mahallesi,Olimpiyat to Ataköy,2024-09-05,6,0,0.0
M9,Halkalı Caddesi,Olimpiyat to Ataköy,2024-09-05,6,0,52.8
M9,15 Temmuz,Olimpiyat to Ataköy,2024-09-05,6,120,93.98
M9,Doğu Sanayi,Olimpiyat to Ataköy,2024-09-05,6,57,6.11
M9,29 Ekim - Cumhuriyet,Olimpiyat to Ataköy,2024-09-05,6,0,0.56
M9,Çobançeşme,Olimpiyat to Ataköy,2024-09-05,6,45,53.24
M9,Yenibosna,Olimpiyat to Ataköy,2024-09-05,6,251,49.33
M9,Ataköy,Olimpiyat to Ataköy,2024-09-05,6,97,240.0
M9,Ataköy,Ataköy to Olimpiyat,2024-09-05,7,392,240.0
M9,Yenibosna,Ataköy to Olimpiyat,2024-09-05,7,1142,0.0
M9,Çobançeşme,Ataköy to Olimpiyat,2024-09-05,7,144,0.0
M9,29 Ekim - Cumhuriyet,Ataköy to Olimpiyat,2024-09-05,7,0,0.0
M9,Doğu Sanayi,Ataköy to Olimpiyat,2024-09-05,7,162,52.8
M9,15 Temmuz,Ataköy to Olimpiyat,2024-09-05,7,403,0.0
M9,Halkalı Caddesi,Ataköy to Olimpiyat,2024-09-05,7,0,0.0
M9,Atatürk Mahallesi,Ataköy to Olimpiyat,2024-09-05,7,0,52.8
M9,Bahariye,Ataköy to Olimpiyat,2024-09-05,7,1073,93.98
M9,Masko,Ataköy to Olimpiyat,2024-09-05,7,81,0.0
M9,İkitelli Sanayi,Ataköy to Olimpiyat,2024-09-05,7,50,0.0
M9,Ziya Gökalp Mahallesi,Ataköy to Olimpiyat,2024-09-05,7,243,2.8
M9,Olimpiyat,Ataköy to Olimpiyat,2024-09-05,7,1921,240.0
M9,Olimpiyat,Olimpiyat to Ataköy,2024-09-05,7,1921,240.0
M9,Ziya Gökalp Mahallesi,Olimpiyat to Ataköy,2024-09-05,7,243,0.0
M9,İkitelli Sanayi,Olimpiyat to Ataköy,2024-09-05,7,50,0.0
M9,Masko,Olimpiyat to Ataköy,2024-09-05,7,81,2.8
M9,Bahariye,Olimpiyat to Ataköy,2024-09-05,7,1073,0.0
M9,Atatürk Mahallesi,Olimpiyat to Ataköy,2024-09-05,7,0,0.0
M9,Halkalı Caddesi,Olimpiyat to Ataköy,2024-09-05,7,0,52.8
M9,15 Temmuz,Olimpiyat to Ataköy,2024-09-05,7,403,93.98
M9,Doğu Sanayi,Olimpiyat to Ataköy,2024-09-05,7,162,0.0
M9,29 Ekim - Cumhuriyet,Olimpiyat to Ataköy,2024-09-05,7,0,0.0
M9,Çobançeşme,Olimpiyat to Ataköy,2024-09-05,7,144,52.8
M9,Yenibosna,Olimpiyat to Ataköy,2024-09-05,7,1142,0.0
M9,Ataköy,Olimpiyat to Ataköy,2024-09-05,7,392,240.0
M9,Ataköy,Ataköy to Olimpiyat,2024-09-05,8,501,240.0
M9,Yenibosna,Ataköy to Olimpiyat,2024-09-05,8,1013,0.0
M9,Çobançeşme,Ataköy to Olimpiyat,2024-09-05,8,107,0.0
M9,29 Ekim - Cumhuriyet,Ataköy to Olimpiyat,2024-09-05,8,0,0.0
M9,Doğu Sanayi,Ataköy to Olimpiyat,2024-09-05,8,186,52.8
M9,15 Temmuz,Ataköy to Olimpiyat,2024-09-05,8,343,0.0
M9,Halkalı Caddesi,Ataköy to Olimpiyat,2024-09-05,8,0,0.0
M9,Atatürk Mahallesi,Ataköy to Olimpiyat,2024-09-05,8,0,52.8
M9,Bahariye,Ataköy to Olimpiyat,2024-09-05,8,669,93.98
M9,Masko,Ataköy to Olimpiyat,2024-09-05,8,57,0.0
M9,İkitelli Sanayi,Ataköy to Olimpiyat,2024-09-05,8,58,0.0
M9,Ziya Gökalp Mahallesi,Ataköy to Olimpiyat,2024-09-05,8,267,0.0
M9,Olimpiyat,Ataköy to Olimpiyat,2024-09-05,8,1163,240.0
M9,Olimpiyat,Olimpiyat to Ataköy,2024-09-05,8,1163,240.0
M9,Ziya Gökalp Mahallesi,Olimpiyat to Ataköy,2024-09-05,8,267,0.0
M9,İkitelli Sanayi,Olimpiyat to Ataköy,2024-09-05,8,58,0.0
M9,Masko,Olimpiyat to Ataköy,2024-09-05,8,57,0.0
M9,Bahariye,Olimpiyat to Ataköy,2024-09-05,8,669,0.0
M9,Atatürk Mahallesi,Olimpiyat to Ataköy,2024-09-05,8,0,0.0
M9,Halkalı Caddesi,Olimpiyat to Ataköy,2024-09-05,8,0,52.8
M9,15 Temmuz,Olimpiyat to Ataköy,2024-09-05,8,343,93.98
M9,Doğu Sanayi,Olimpiyat to Ataköy,2024-09-05,8,186,0.0
M9,29 Ekim - Cumhuriyet,Olimpiyat to Ataköy,2024-09-05,8,0,0.0
M9,Çobançeşme,Olimpiyat to Ataköy,2024-09-05,8,107,52.8
M9,Yenibosna,Olimpiyat to Ataköy,2024-09-05,8,1013,0.0
M9,Ataköy,Olimpiyat to Ataköy,2024-09-05,8,501,240.0
M9,Ataköy,Ataköy to Olimpiyat,2024-09-05,9,187,240.0
M9,Yenibosna,Ataköy to Olimpiyat,2024-09-05,9,522,53.0
M9,Çobançeşme,Ataköy to Olimpiyat,2024-09-05,9,45,0.0
M9,29 Ekim - Cumhuriyet,Ataköy to Olimpiyat,2024-09-05,9,0,7.8
M9,Doğu Sanayi,Ataköy to Olimpiyat,2024-09-05,9,99,58.88
M9,15 Temmuz,Ataköy to Olimpiyat,2024-09-05,9,170,0.0
M9,Halkalı Caddesi,Ataköy to Olimpiyat,2024-09-05,9,0,0.0
M9,Atatürk Mahallesi,Ataköy to Olimpiyat,2024-09-05,9,0,52.8
M9,Bahariye,Ataköy to Olimpiyat,2024-09-05,9,283,93.98
M9,Masko,Ataköy to Olimpiyat,2024-09-05,9,45,0.0
M9,İkitelli Sanayi,Ataköy to Olimpiyat,2024-09-05,9,21,7.8
M9,Ziya Gökalp Mahallesi,Ataköy to Olimpiyat,2024-09-05,9,100,37.88
M9,Olimpiyat,Ataköy to Olimpiyat,2024-09-05,9,416,240.0
M9,Olimpiyat,Olimpiyat to Ataköy,2024-09-05,9,416,240.0
M9,Ziya Gökalp Mahallesi,Olimpiyat to Ataköy,2024-09-05,9,100,0.0
M9,İkitelli Sanayi,Olimpiyat to Ataköy,2024-09-05,9,21,0.0
M9,Masko,Olimpiyat to Ataköy,2024-09-05,9,45,31.8
M9,Bahariye,Olimpiyat to Ataköy,2024-09-05,9,283,32.6
M9,Atatürk Mahallesi,Olimpiyat to Ataköy,2024-09-05,9,0,0.0
M9,Halkalı Caddesi,Olimpiyat to Ataköy,2024-09-05,9,0,52.8
M9,15 Temmuz,Olimpiyat to Ataköy,2024-09-05,9,170,93.98
M9,Doğu Sanayi,Olimpiyat to Ataköy,2024-09-05,9,99,0.0
M9,29 Ekim - Cumhuriyet,Olimpiyat to Ataköy,2024-09-05,9,0,0.0
M9,Çobançeşme,Olimpiyat to Ataköy,2024-09-05,9,45,52.8
M9,Yenibosna,Olimpiyat to Ataköy,2024-09-05,9,522,48.98
M9,Ataköy,Olimpiyat to Ataköy,2024-09-05,9,187,240.0
M9,Ataköy,Ataköy to Olimpiyat,2024-09-05,10,118,240.0
M9,Yenibosna,Ataköy to Olimpiyat,2024-09-05,10,308,122.0
M9,Çobançeşme,Ataköy to Olimpiyat,2024-09-05,10,25,0.0
M9,29 Ekim - Cumhuriyet,Ataköy to Olimpiyat,2024-09-05,10,0,27.8
M9,Doğu Sanayi,Ataköy to Olimpiyat,2024-09-05,10,78,74.48
M9,15 Temmuz,Ataköy to Olimpiyat,2024-09-05,10,88,32.9
M9,Halkalı Caddesi,Ataköy to Olimpiyat,2024-09-05,10,0,0.0
M9,Atatürk Mahallesi,Ataköy to Olimpiyat,2024-09-05,10,0,52.8
M9,Bahariye,Ataköy to Olimpiyat,2024-09-05,10,131,93.98
M9,Masko,Ataköy to Olimpiyat,2024-09-05,10,59,0.0
M9,İkitelli Sanayi,Ataköy to Olimpiyat,2024-09-05,10,30,0.0
M9,Ziya Gökalp Mahallesi,Ataköy to Olimpiyat,2024-09-05,10,88,22.8
M9,Olimpiyat,Ataköy to Olimpiyat,2024-09-05,10,229,240.0
M9,Olimpiyat,Olimpiyat to Ataköy,2024-09-05,10,229,240.0
M9,Ziya Gökalp Mahallesi,Olimpiyat to Ataköy,2024-09-05,10,88,11.0
M9,İkitelli Sanayi,Olimpiyat to Ataköy,2024-09-05,10,30,0.0
M9,Masko,Olimpiyat to Ataköy,2024-09-05,10,59,22.8
M9,Bahariye,Olimpiyat to Ataköy,2024-09-05,10,131,11.58
M9,Atatürk Mahallesi,Olimpiyat to Ataköy,2024-09-05,10,0,0.0
M9,Halkalı Caddesi,Olimpiyat to Ataköy,2024-09-05,10,0,52.8
M9,15 Temmuz,Olimpiyat to Ataköy,2024-09-05,10,88,93.98
M9,Doğu Sanayi,Olimpiyat to Ataköy,2024-09-05,10,78,38.11
M9,29 Ekim - Cumhuriyet,Olimpiyat to Ataköy,2024-09-05,10,0,4.52
M9,Çobançeşme,Olimpiyat to Ataköy,2024-09-05,10,25,56.33
M9,Yenibosna,Olimpiyat to Ataköy,2024-09-05,10,308,71.74
M9,Ataköy,Olimpiyat to Ataköy,2024-09-05,10,118,240.0
M9,Ataköy,Ataköy to Olimpiyat,2024-09-05,11,164,240.0
M9,Yenibosna,Ataköy to Olimpiyat,2024-09-05,11,290,76.0
M9,Çobançeşme,Ataköy to Olimpiyat,2024-09-05,11,34,0.0
M9,29 Ekim - Cumhuriyet,Ataköy to Olimpiyat,2024-09-05,11,0,18.8
M9,Doğu Sanayi,Ataköy to Olimpiyat,2024-09-05,11,83,67.46
M9,15 Temmuz,Ataköy to Olimpiyat,2024-09-05,11,67,22.42
M9,Halkalı Caddesi,Ataköy to Olimpiyat,2024-09-05,11,0,3.29
M9,Atatürk Mahallesi,Ataköy to Olimpiyat,2024-09-05,11,0,55.37
M9,Bahariye,Ataköy to Olimpiyat,2024-09-05,11,159,95.99
M9,Masko,Ataköy to Olimpiyat,2024-09-05,11,58,0.0
M9,İkitelli Sanayi,Ataköy to Olimpiyat,2024-09-05,11,21,0.0
M9,Ziya Gökalp Mahallesi,Ataköy to Olimpiyat,2024-09-05,11,106,31.8
M9,Olimpiyat,Ataköy to Olimpiyat,2024-09-05,11,285,240.0
M9,Olimpiyat,Olimpiyat to Ataköy,2024-09-05,11,285,240.0
M9,Ziya Gökalp Mahallesi,Olimpiyat to Ataköy,2024-09-05,11,106,0.0
M9,İkitelli Sanayi,Olimpiyat to Ataköy,2024-09-05,11,21,0.0
M9,Masko,Olimpiyat to Ataköy,2024-09-05,11,58,31.8
M9,Bahariye,Olimpiyat to Ataköy,2024-09-05,11,159,19.6
M9,Atatürk Mahallesi,Olimpiyat to Ataköy,2024-09-05,11,0,0.0
M9,Halkalı Caddesi,Olimpiyat to Ataköy,2024-09-05,11,0,52.8
M9,15 Temmuz,Olimpiyat to Ataköy,2024-09-05,11,67,93.98
M9,Doğu Sanayi,Olimpiyat to Ataköy,2024-09-05,11,83,59.11
M9,29 Ekim - Cumhuriyet,Olimpiyat to Ataköy,2024-09-05,11,0,15.9
M9,Çobançeşme,Olimpiyat to Ataköy,2024-09-05,11,34,65.21
M9,Yenibosna,Olimpiyat to Ataköy,2024-09-05,11,290,69.66
M9,Ataköy,Olimpiyat to Ataköy,2024-09-05,11,164,240.0
M9,Ataköy,Ataköy to Olimpiyat,2024-09-05,12,160,240.0
M9,Yenibosna,Ataköy to Olimpiyat,2024-09-05,12,298,80.0
M9,Çobançeşme,Ataköy to Olimpiyat,2024-09-05,12,35,0.0
M9,29 Ekim - Cumhuriyet,Ataköy to Olimpiyat,2024-09-05,12,0,17.8
M9,Doğu Sanayi,Ataköy to Olimpiyat,2024-09-05,12,97,66.68
M9,15 Temmuz,Ataköy to Olimpiyat,2024-09-05,12,103,7.81
M9,Halkalı Caddesi,Ataköy to Olimpiyat,2024-09-05,12,0,0.0
